champion_id,countername,winrate,champ_id
라이즈,에코,45.10%,라이즈
라이즈,요네,44.64%,라이즈
라이즈,빅토르,44.53%,라이즈
라이즈,이렐리아,44.44%,라이즈
라이즈,갈리오,44.44%,라이즈
라이즈,벡스,44.00%,라이즈
라이즈,말자하,42.62%,라이즈
라이즈,베이가,41.67%,라이즈
라이즈,카시오페아,39.73%,라이즈
라이즈,애니비아,28.07%,라이즈
라칸,브랜드,61.02%,라칸
라칸,하이머딩거,60.87%,라칸
라칸,유미,58.84%,라칸
라칸,브라움,57.38%,라칸
라칸,나미,57.18%,라칸
라칸,타릭,56.82%,라칸
라칸,바드,56.59%,라칸
라칸,소라카,56.00%,라칸
라칸,니코,55.81%,라칸
라칸,알리스타,55.76%,라칸
라칸,소나,55.41%,라칸
라칸,판테온,54.55%,라칸
라칸,쓰레쉬,54.35%,라칸
라칸,룰루,54.32%,라칸
라칸,카르마,51.59%,라칸
라칸,노틸러스,51.47%,라칸
라칸,파이크,51.36%,라칸
라칸,애쉬,50.69%,라칸
라칸,밀리오,50.27%,라칸
라칸,블리츠크랭크,50.11%,라칸
라칸,레나타 글라스크,50.00%,라칸
라칸,애니,50.00%,라칸
라칸,모르가나,49.66%,라칸
라칸,세나,49.36%,라칸
라칸,제라스,48.43%,라칸
라칸,벨코즈,48.39%,라칸
라칸,렐,48.25%,라칸
라칸,세라핀,47.78%,라칸
라칸,스웨인,47.73%,라칸
라칸,피들스틱,47.50%,라칸
라칸,마오카이,47.46%,라칸
라칸,질리언,47.00%,라칸
라칸,잔나,46.91%,라칸
라칸,샤코,46.88%,라칸
라칸,자크,46.81%,라칸
라칸,레오나,46.71%,라칸
라칸,아무무,45.71%,라칸
라칸,자이라,44.44%,라칸
라칸,럭스,43.20%,라칸
람머스,다이애나,63.89%,람머스
람머스,벨베스,62.50%,람머스
람머스,바이,58.54%,람머스
람머스,비에고,58.33%,람머스
람머스,헤카림,56.98%,람머스
람머스,녹턴,56.60%,람머스
람머스,케인,55.88%,람머스
람머스,샤코,55.81%,람머스
람머스,마스터 이,54.55%,람머스
람머스,아이번,53.85%,람머스
람머스,이블린,52.63%,람머스
람머스,킨드레드,51.88%,람머스
람머스,그라가스,51.22%,람머스
람머스,릴리아,50.00%,람머스
람머스,자르반 4세,49.28%,람머스
람머스,마오카이,48.78%,람머스
람머스,카직스,48.39%,람머스
람머스,피들스틱,48.39%,람머스
람머스,에코,46.15%,람머스
람머스,렉사이,45.35%,람머스
람머스,그레이브즈,45.26%,람머스
람머스,리 신,45.07%,람머스
람머스,오공,40.00%,람머스
람머스,렝가,39.76%,람머스
람머스,니달리,34.29%,람머스
럭스,스웨인,65.52%,럭스
럭스,샤코,62.86%,럭스
럭스,모르가나,59.17%,럭스
럭스,니코,56.92%,럭스
럭스,라칸,56.80%,럭스
럭스,아무무,56.76%,럭스
럭스,자이라,56.25%,럭스
럭스,룰루,55.87%,럭스
럭스,애쉬,54.47%,럭스
럭스,알리스타,53.97%,럭스
럭스,하이머딩거,53.33%,럭스
럭스,레오나,52.94%,럭스
럭스,브랜드,52.78%,럭스
럭스,밀리오,52.51%,럭스
럭스,브라움,52.27%,럭스
럭스,유미,52.00%,럭스
럭스,벨코즈,51.85%,럭스
럭스,레나타 글라스크,51.11%,럭스
럭스,나미,50.76%,럭스
럭스,판테온,50.00%,럭스
럭스,카르마,49.03%,럭스
럭스,소라카,48.45%,럭스
럭스,쓰레쉬,47.76%,럭스
럭스,소나,47.62%,럭스
럭스,파이크,47.00%,럭스
럭스,노틸러스,46.01%,럭스
럭스,세나,45.49%,럭스
럭스,제라스,45.42%,럭스
럭스,렐,45.19%,럭스
럭스,질리언,44.44%,럭스
럭스,바드,44.00%,럭스
럭스,잔나,42.86%,럭스
럭스,블리츠크랭크,42.80%,럭스
럭스,타릭,41.03%,럭스
럭스,세라핀,35.79%,럭스
럼블,마오카이,76.67%,럼블
럼블,요릭,60.53%,럼블
럼블,그웬,60.00%,럼블
럼블,그라가스,57.89%,럼블
럼블,케넨,54.05%,럼블
럼블,나르,53.33%,럼블
럼블,뽀삐,53.33%,럼블
럼블,갱플랭크,53.16%,럼블
럼블,크산테,52.59%,럼블
럼블,제이스,52.43%,럼블
럼블,세트,51.92%,럼블
럼블,티모,51.43%,럼블
럼블,잭스,51.04%,럼블
럼블,오른,50.59%,럼블
럼블,레넥톤,50.47%,럼블
럼블,사이온,50.00%,럼블
럼블,야스오,50.00%,럼블
럼블,쉔,48.98%,럼블
럼블,판테온,48.72%,럼블
럼블,요네,48.39%,럼블
럼블,피오라,48.24%,럼블
럼블,케일,48.15%,럼블
럼블,바루스,47.89%,럼블
럼블,카밀,47.62%,럼블
럼블,말파이트,47.22%,럼블
럼블,나서스,46.55%,럼블
럼블,아트록스,45.00%,럼블
럼블,일라오이,44.83%,럼블
럼블,올라프,44.44%,럼블
럼블,다리우스,43.18%,럼블
럼블,가렌,43.10%,럼블
럼블,모데카이저,40.00%,럼블
럼블,이렐리아,39.78%,럼블
럼블,리븐,39.66%,럼블
럼블,트린다미어,36.36%,럼블
럼블,초가스,31.43%,럼블
레나타 글라스크,세나,57.14%,레나타 글라스크
레나타 글라스크,룰루,56.67%,레나타 글라스크
레나타 글라스크,파이크,55.74%,레나타 글라스크
레나타 글라스크,유미,55.38%,레나타 글라스크
레나타 글라스크,애쉬,53.33%,레나타 글라스크
레나타 글라스크,레오나,52.38%,레나타 글라스크
레나타 글라스크,블리츠크랭크,52.24%,레나타 글라스크
레나타 글라스크,라칸,50.00%,레나타 글라스크
레나타 글라스크,쓰레쉬,49.64%,레나타 글라스크
레나타 글라스크,럭스,48.89%,레나타 글라스크
레나타 글라스크,소라카,46.88%,레나타 글라스크
레나타 글라스크,알리스타,46.67%,레나타 글라스크
레나타 글라스크,노틸러스,43.85%,레나타 글라스크
레나타 글라스크,잔나,43.75%,레나타 글라스크
레나타 글라스크,밀리오,43.62%,레나타 글라스크
레나타 글라스크,나미,43.10%,레나타 글라스크
레나타 글라스크,카르마,40.00%,레나타 글라스크
레나타 글라스크,렐,35.09%,레나타 글라스크
레넥톤,요릭,65.63%,레넥톤
레넥톤,야스오,62.34%,레넥톤
레넥톤,우르곳,58.82%,레넥톤
레넥톤,리븐,58.62%,레넥톤
레넥톤,오른,57.83%,레넥톤
레넥톤,아칼리,57.50%,레넥톤
레넥톤,그라가스,57.01%,레넥톤
레넥톤,세트,56.76%,레넥톤
레넥톤,크산테,55.87%,레넥톤
레넥톤,퀸,55.77%,레넥톤
레넥톤,렝가,55.32%,레넥톤
레넥톤,피오라,54.65%,레넥톤
레넥톤,잭스,54.55%,레넥톤
레넥톤,사이온,54.55%,레넥톤
레넥톤,쉔,53.85%,레넥톤
레넥톤,말파이트,53.64%,레넥톤
레넥톤,올라프,53.33%,레넥톤
레넥톤,모데카이저,52.94%,레넥톤
레넥톤,바루스,52.27%,레넥톤
레넥톤,이렐리아,51.85%,레넥톤
레넥톤,아트록스,51.72%,레넥톤
레넥톤,제이스,51.72%,레넥톤
레넥톤,나르,51.47%,레넥톤
레넥톤,카밀,51.43%,레넥톤
레넥톤,트린다미어,50.00%,레넥톤
레넥톤,사일러스,50.00%,레넥톤
레넥톤,갱플랭크,49.63%,레넥톤
레넥톤,럼블,49.53%,레넥톤
레넥톤,그웬,48.81%,레넥톤
레넥톤,초가스,48.57%,레넥톤
레넥톤,마오카이,48.21%,레넥톤
레넥톤,뽀삐,47.25%,레넥톤
레넥톤,판테온,46.97%,레넥톤
레넥톤,나서스,46.71%,레넥톤
레넥톤,워윅,46.67%,레넥톤
레넥톤,가렌,46.34%,레넥톤
레넥톤,클레드,46.27%,레넥톤
레넥톤,신지드,45.16%,레넥톤
레넥톤,아이번,44.74%,레넥톤
레넥톤,다리우스,44.32%,레넥톤
레넥톤,케넨,43.90%,레넥톤
레넥톤,볼리베어,43.40%,레넥톤
레넥톤,문도 박사,43.14%,레넥톤
레넥톤,요네,42.96%,레넥톤
레넥톤,자크,42.86%,레넥톤
레넥톤,일라오이,42.24%,레넥톤
레넥톤,케일,40.54%,레넥톤
레넥톤,탐 켄치,40.00%,레넥톤
레넥톤,티모,35.42%,레넥톤
레오나,브랜드,65.63%,레오나
레오나,브라움,61.70%,레오나
레오나,하이머딩거,60.00%,레오나
레오나,나미,58.86%,레오나
레오나,유미,57.82%,레오나
레오나,카르마,55.71%,레오나
레오나,바드,55.22%,레오나
레오나,세라핀,53.85%,레오나
레오나,소나,53.75%,레오나
레오나,라칸,53.29%,레오나
레오나,노틸러스,52.62%,레오나
레오나,니코,52.50%,레오나
레오나,룰루,52.38%,레오나
레오나,블리츠크랭크,52.19%,레오나
레오나,애쉬,51.72%,레오나
레오나,쓰레쉬,50.00%,레오나
레오나,세나,50.00%,레오나
레오나,질리언,50.00%,레오나
레오나,파이크,48.57%,레오나
레오나,모르가나,48.04%,레오나
레오나,밀리오,48.00%,레오나
레오나,레나타 글라스크,47.62%,레오나
레오나,럭스,47.06%,레오나
레오나,알리스타,46.55%,레오나
레오나,스웨인,46.30%,레오나
레오나,제라스,45.63%,레오나
레오나,잔나,45.55%,레오나
레오나,아무무,44.78%,레오나
레오나,자이라,42.47%,레오나
레오나,소라카,41.41%,레오나
레오나,타릭,38.78%,레오나
레오나,렐,38.71%,레오나
렉사이,다이애나,66.06%,렉사이
렉사이,트런들,64.52%,렉사이
렉사이,쉬바나,63.33%,렉사이
렉사이,녹턴,61.70%,렉사이
렉사이,이블린,60.00%,렉사이
렉사이,릴리아,60.00%,렉사이
렉사이,아무무,59.77%,렉사이
렉사이,엘리스,59.50%,렉사이
렉사이,우디르,59.34%,렉사이
렉사이,리 신,59.15%,렉사이
렉사이,럼블,58.93%,렉사이
렉사이,에코,58.80%,렉사이
렉사이,비에고,58.39%,렉사이
렉사이,세주아니,58.27%,렉사이
렉사이,뽀삐,58.06%,렉사이
렉사이,마스터 이,57.75%,렉사이
렉사이,렝가,57.44%,렉사이
렉사이,니달리,57.36%,렉사이
렉사이,그라가스,57.14%,렉사이
렉사이,신 짜오,57.14%,렉사이
렉사이,자르반 4세,56.98%,렉사이
렉사이,볼리베어,56.67%,렉사이
렉사이,벨베스,56.52%,렉사이
렉사이,바이,56.50%,렉사이
렉사이,헤카림,56.44%,렉사이
렉사이,사일러스,56.38%,렉사이
렉사이,샤코,56.32%,렉사이
렉사이,카서스,55.63%,렉사이
렉사이,오공,55.56%,렉사이
렉사이,카직스,55.41%,렉사이
렉사이,워윅,55.07%,렉사이
렉사이,람머스,54.65%,렉사이
렉사이,피들스틱,54.27%,렉사이
렉사이,자크,54.17%,렉사이
렉사이,니코,53.57%,렉사이
렉사이,아이번,53.15%,렉사이
렉사이,킨드레드,52.76%,렉사이
렉사이,그레이브즈,52.40%,렉사이
렉사이,케인,52.26%,렉사이
렉사이,누누와 윌럼프,51.24%,렉사이
렉사이,마오카이,50.54%,렉사이
렉사이,탈론,50.00%,렉사이
렉사이,스카너,40.63%,렉사이
렐,애쉬,67.21%,렐
렐,레나타 글라스크,64.91%,렐
렐,유미,64.81%,렐
렐,모르가나,62.65%,렐
렐,레오나,61.29%,렐
렐,바드,60.66%,렐
렐,브라움,60.42%,렐
렐,노틸러스,59.71%,렐
렐,밀리오,58.79%,렐
렐,블리츠크랭크,58.44%,렐
렐,소나,58.33%,렐
렐,세라핀,58.33%,렐
렐,룰루,57.46%,렐
렐,타릭,56.86%,렐
렐,나미,56.63%,렐
렐,마오카이,56.25%,렐
렐,하이머딩거,56.25%,렐
렐,럭스,54.81%,렐
렐,소라카,54.46%,렐
렐,니코,53.85%,렐
렐,스웨인,53.45%,렐
렐,카르마,53.29%,렐
렐,세나,52.98%,렐
렐,자이라,52.54%,렐
렐,쓰레쉬,52.20%,렐
렐,라칸,51.75%,렐
렐,파이크,51.45%,렐
렐,질리언,50.00%,렐
렐,잔나,49.04%,렐
렐,벨코즈,48.72%,렐
렐,알리스타,46.96%,렐
렐,아무무,46.43%,렐
렐,제라스,44.44%,렐
렐,브랜드,43.59%,렐
렝가,탈론,60.42%,렝가
렝가,람머스,60.24%,렝가
렝가,다이애나,59.09%,렝가
렝가,아무무,58.06%,렝가
렝가,릴리아,56.92%,렝가
렝가,마오카이,56.67%,렝가
렝가,엘리스,56.52%,렝가
렝가,리 신,55.65%,렝가
렝가,이블린,54.76%,렝가
렝가,누누와 윌럼프,54.64%,렝가
렝가,그레이브즈,54.55%,렝가
렝가,그라가스,54.39%,렝가
렝가,비에고,54.23%,렝가
렝가,벨베스,54.05%,렝가
렝가,뽀삐,53.33%,렝가
렝가,샤코,52.99%,렝가
렝가,워윅,52.94%,렝가
렝가,에코,52.02%,렝가
렝가,케인,51.83%,렝가
렝가,카직스,51.80%,렝가
렝가,오공,51.58%,렝가
렝가,헤카림,51.53%,렝가
렝가,자크,51.38%,렝가
렝가,니코,51.11%,렝가
렝가,바이,50.72%,렝가
렝가,세주아니,50.00%,렝가
렝가,카서스,50.00%,렝가
렝가,신 짜오,50.00%,렝가
렝가,트런들,48.78%,렝가
렝가,럼블,48.39%,렝가
렝가,아이번,48.18%,렝가
렝가,자르반 4세,48.15%,렝가
렝가,녹턴,48.15%,렝가
렝가,피들스틱,47.24%,렝가
렝가,킨드레드,46.81%,렝가
렝가,니달리,45.83%,렝가
렝가,우디르,45.12%,렝가
렝가,마스터 이,44.26%,렝가
렝가,사일러스,42.59%,렝가
렝가,렉사이,42.56%,렝가
루시안,제리,56.30%,루시안
루시안,닐라,54.84%,루시안
루시안,야스오,54.55%,루시안
루시안,트리스타나,54.43%,루시안
루시안,시비르,53.50%,루시안
루시안,징크스,52.48%,루시안
루시안,칼리스타,52.00%,루시안
루시안,케이틀린,50.19%,루시안
루시안,아펠리오스,49.34%,루시안
루시안,베인,49.24%,루시안
루시안,코그모,48.13%,루시안
루시안,카이사,48.04%,루시안
루시안,카서스,47.19%,루시안
루시안,바루스,46.94%,루시안
루시안,애쉬,46.89%,루시안
루시안,이즈리얼,46.33%,루시안
루시안,트위치,46.08%,루시안
루시안,드레이븐,45.94%,루시안
루시안,베이가,45.65%,루시안
루시안,진,45.49%,루시안
루시안,사미라,45.24%,루시안
루시안,미스 포츈,44.80%,루시안
루시안,자야,43.86%,루시안
루시안,세라핀,43.66%,루시안
룰루,애니,60.66%,룰루
룰루,샤코,54.93%,룰루
룰루,브랜드,53.75%,룰루
룰루,모르가나,52.27%,룰루
룰루,판테온,52.24%,룰루
룰루,하이머딩거,50.79%,룰루
룰루,아이번,50.00%,룰루
룰루,세라핀,49.64%,룰루
룰루,제라스,49.15%,룰루
룰루,나미,49.01%,룰루
룰루,유미,48.03%,룰루
룰루,타릭,47.95%,룰루
룰루,파이크,47.92%,룰루
룰루,레오나,47.62%,룰루
룰루,잔나,47.41%,룰루
룰루,밀리오,46.78%,룰루
룰루,소라카,46.46%,룰루
룰루,소나,45.87%,룰루
룰루,브라움,45.83%,룰루
룰루,애쉬,45.81%,룰루
룰루,카르마,45.70%,룰루
룰루,라칸,45.68%,룰루
룰루,블리츠크랭크,44.59%,룰루
룰루,럭스,44.13%,룰루
룰루,알리스타,43.94%,룰루
룰루,레나타 글라스크,43.33%,룰루
룰루,니코,43.24%,룰루
룰루,쓰레쉬,43.16%,룰루
룰루,렐,42.54%,룰루
룰루,마오카이,42.00%,룰루
룰루,벨코즈,40.79%,룰루
룰루,질리언,40.41%,룰루
룰루,자이라,39.83%,룰루
룰루,스웨인,39.82%,룰루
룰루,노틸러스,39.51%,룰루
룰루,세나,38.02%,룰루
룰루,아무무,36.84%,룰루
룰루,바드,36.71%,룰루
룰루,트위치,32.35%,룰루
룰루,피들스틱,21.62%,룰루
르블랑,제라스,61.70%,르블랑
르블랑,이렐리아,59.09%,르블랑
르블랑,에코,58.06%,르블랑
르블랑,사일러스,56.10%,르블랑
르블랑,신드라,54.35%,르블랑
르블랑,베이가,53.85%,르블랑
르블랑,럭스,52.22%,르블랑
르블랑,애니,51.89%,르블랑
르블랑,트위스티드 페이트,51.32%,르블랑
르블랑,조이,51.00%,르블랑
르블랑,요네,50.67%,르블랑
르블랑,카타리나,50.57%,르블랑
르블랑,야스오,50.57%,르블랑
르블랑,아리,50.19%,르블랑
르블랑,다이애나,50.00%,르블랑
르블랑,오리아나,49.15%,르블랑
르블랑,애니비아,49.06%,르블랑
르블랑,키아나,48.57%,르블랑
르블랑,리산드라,48.32%,르블랑
르블랑,탈론,48.12%,르블랑
르블랑,판테온,47.06%,르블랑
르블랑,갱플랭크,46.67%,르블랑
르블랑,갈리오,46.51%,르블랑
르블랑,제드,46.47%,르블랑
르블랑,피즈,46.08%,르블랑
르블랑,니코,45.13%,르블랑
르블랑,아칼리,44.68%,르블랑
르블랑,아지르,44.44%,르블랑
르블랑,아크샨,44.33%,르블랑
르블랑,빅토르,44.20%,르블랑
르블랑,라이즈,43.62%,르블랑
르블랑,아우렐리온 솔,43.28%,르블랑
르블랑,블라디미르,43.16%,르블랑
르블랑,카시오페아,42.86%,르블랑
르블랑,이즈리얼,42.55%,르블랑
르블랑,벡스,41.03%,르블랑
르블랑,럼블,40.48%,르블랑
르블랑,카사딘,39.44%,르블랑
르블랑,말자하,38.24%,르블랑
르블랑,제이스,34.09%,르블랑
리 신,릴리아,58.89%,리 신
리 신,쉬바나,56.76%,리 신
리 신,자크,55.00%,리 신
리 신,람머스,54.93%,리 신
리 신,트런들,54.84%,리 신
리 신,에코,54.11%,리 신
리 신,탈론,52.63%,리 신
리 신,신 짜오,52.29%,리 신
리 신,우디르,51.85%,리 신
리 신,피들스틱,50.91%,리 신
리 신,그라가스,50.26%,리 신
리 신,헤카림,50.00%,리 신
리 신,오공,50.00%,리 신
리 신,럼블,50.00%,리 신
리 신,볼리베어,50.00%,리 신
리 신,킨드레드,49.88%,리 신
리 신,사일러스,49.66%,리 신
리 신,그레이브즈,49.40%,리 신
리 신,바이,47.94%,리 신
리 신,세주아니,47.65%,리 신
리 신,엘리스,47.06%,리 신
리 신,마스터 이,47.02%,리 신
리 신,니달리,46.93%,리 신
리 신,다이애나,46.83%,리 신
리 신,자르반 4세,46.21%,리 신
리 신,마오카이,46.13%,리 신
리 신,샤코,45.91%,리 신
리 신,아무무,45.67%,리 신
리 신,벨베스,45.27%,리 신
리 신,녹턴,45.02%,리 신
리 신,비에고,44.96%,리 신
리 신,이블린,44.84%,리 신
리 신,카직스,44.67%,리 신
리 신,워윅,44.44%,리 신
리 신,렝가,44.35%,리 신
리 신,카서스,43.90%,리 신
리 신,아이번,43.13%,리 신
리 신,케인,42.59%,리 신
리 신,니코,42.05%,리 신
리 신,렉사이,40.85%,리 신
